,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
9033,0IxtJOcnoS2DPmBfV2HDfW,Moby Dick - Remaster,Led Zeppelin,44,1969-10-22,0.461,0.41,7,-18.441,1,0.0945,0.9,0.551,0.375,100.335,260914,4
9034,0D58ERdLBDRgT86BPnH8ps,Black Dog - Remaster,Led Zeppelin,48,1971-11-08,0.437,0.864,4,-7.842,0,0.396,0.0314,0.242,0.749,81.394,295387,4
9035,7dWfTdoKjUip1fAW7cdcIX,Rock and Roll - Remaster,Led Zeppelin,47,1971-11-08,0.317,0.887,9,-7.292,1,0.000582,0.00258,0.0891,0.871,169.613,220561,4
9036,0RO9W1xJoUEpq5MEelddFb,Stairway to Heaven - Remaster,Led Zeppelin,59,1971-11-08,0.338,0.34,9,-12.049,0,0.58,0.0032,0.116,0.197,82.433,482830,4
9037,3frf3zTgzt3YIx9ylpUoqU,Misty Mountain Hop - Remaster,Led Zeppelin,45,1971-11-08,0.47,0.806,2,-7.165,1,0.379,0.0624,0.86,0.787,132.359,278907,4
9038,7psfcbjfnXwYIezHstNa1a,When the Levee Breaks - Remaster,Led Zeppelin,48,1971-11-08,0.271,0.766,5,-8.03,1,0.00217,0.52,0.0707,0.803,142.914,428851,4
9039,4hLQfgtzEyxme6w5GiwAEy,The Rover - 1993 Remaster,Led Zeppelin,0,1975-02-24,0.367,0.752,6,-8.134,0,0.0133,0.00979,0.0658,0.401,205.47,336907,4
9040,4es5wreov9D4Y4fXLGZkuB,Houses of the Holy - 1990 Remaster,Led Zeppelin,0,1975-02-24,0.629,0.864,9,-7.561,1,0.112,0.247,0.648,0.958,123.325,242080,4
9041,45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Lenny Kravitz,72,1993-03-09,0.619,0.67,11,-10.322,0,0.00165,0.0109,0.331,0.777,129.269,211933,4
9042,71D4LseR0RADPbyvMeTIHR,Can't Stand Me Now,The Libertines,0,2004,0.368,0.935,4,-3.204,1,0.0111,0.00201,0.0948,0.558,164.425,203733,4
9043,0jLPZfxVzioMLFVx4dcIy1,One Step Closer,Linkin Park,33,2000-10-24,0.492,0.969,9,-4.419,1,0.0014,1.32e-06,0.0787,0.538,95.136,157333,4
9044,6Wx88Mv6b9ofjKMKkdwOJd,New Divide,Linkin Park,68,2009-06-12,0.493,0.808,5,-3.365,0,0.000235,0.0,0.0983,0.38,117.971,268613,4
9045,41E7JoCztzzyOVfjlL62DB,Surf Hell,Little Barrie,15,2011,0.442,0.944,5,-3.873,1,0.000899,0.021,0.392,0.923,144.947,181107,4
9046,1V4jC0vJ5525lEF1bFgPX2,Shots,Lil Jon,68,2009-01-01,0.825,0.856,1,-1.912,1,0.00851,1.4e-06,0.127,0.207,128.016,222133,4
9047,5R86JTUx4IQRsAo4nKbCDY,Sorry For Party Rocking,LMFAO,48,2010-12-01,0.6,0.877,5,-4.351,1,0.00213,0.0,0.413,0.55,133.998,203973,4
9048,4650WGL6InVqP7YN5POqIz,Party Rock Anthem,GoonRock,60,2010-12-01,0.751,0.736,5,-4.168,0,0.0206,0.0,0.265,0.352,130.014,262147,4
9049,2OBKvpCTPo0q4qQELJ1n7h,Sexy And I Know It,LMFAO,54,2010-12-01,0.707,0.861,7,-4.225,1,0.1,0.0,0.191,0.795,130.021,199480,4
9050,79V1C9nNeWQVMO42u2tQds,Delirio,Looking for Adalid,0,2017-08-10,0.481,0.831,5,-8.107,1,6.7e-05,0.0694,0.228,0.612,172.831,224250,4
9051,0lTd7gKAWVz1yVKVkQXBPm,Tengo Todo Excepto A Ti,Luis Miguel,0,1990-01-01,0.542,0.665,0,-8.121,1,0.522,0.0,0.177,0.417,147.977,272827,4
9052,7BwxbmYFy0l3ROHDjV2c14,Culpable O No - Miénteme Como Siempre,Luis Miguel,71,1988-11-25,0.54,0.367,0,-14.238,1,0.0367,0.0,0.0433,0.252,70.276,237240,4
9053,0EO5K6h28pVOVlzPUcJFly,Un Rock and Roll Sonó,Luis Miguel,32,1984-06-14,0.574,0.893,1,-6.292,1,0.0434,0.000123,0.628,0.744,165.906,145274,4
9054,6Ucocvd2YaEJRPmbT4SFgu,La Chica Del Bikini Azul,Luis Miguel,61,1984-06-14,0.638,0.794,0,-6.29,1,0.0443,0.000523,0.141,0.749,144.873,180240,4
9055,1uKjQoh8JZj9ryuYRhpd7E,Ahora Te Puedes Marchar,Luis Miguel,75,1987-07-15,0.78,0.877,6,-3.683,0,0.148,2.36e-06,0.0627,0.909,133.263,191973,4
9056,3hVaK0zn3sVWWY8TvN1Te5,Cuando Calienta El Sol,Luis Miguel,64,1987-07-15,0.686,0.868,0,-3.889,1,0.0738,0.0,0.287,0.557,125.768,236413,4
9057,1wgqttlPacpvmX5DKVboOa,Paper Planes,M.I.A.,1,2007-08-20,0.447,0.848,2,-6.175,1,0.033,7.45e-05,0.65,0.485,172.247,205200,4
9058,6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,M83,75,2011-10-17,0.507,0.729,11,-5.399,0,0.0182,1.4e-06,0.0658,0.272,105.013,243960,4
9059,6eFbmROV21aXR4niiXXKBV,Moving,Macaco,15,2009-05-04,0.78,0.754,2,-7.785,1,0.0452,0.0,0.0967,0.558,149.946,199960,4
9060,5nksa8EqKHSWO9WBj6DnmS,Halo,Machine Head,41,2007,0.229,0.969,9,-4.701,1,0.000192,0.0288,0.352,0.106,148.918,542587,4
9061,3V1pjXqdcI53EN7lV0CbZd,Davidian,Machine Head,0,1994,0.269,0.938,7,-7.133,1,0.000362,0.226,0.207,0.313,154.601,296493,3
9062,0bxUaSy4x46Ogeio8khuBd,Ten Ton Hammer,Machine Head,39,1997-01-01,0.282,0.99,4,-5.031,0,0.000179,0.0186,0.333,0.185,84.787,254667,4
9063,4mbljJEr6SyhcImsdSWmz0,Take My Scars,Machine Head,39,1997-01-01,0.343,0.982,1,-5.302,0,8.78e-05,0.213,0.211,0.372,100.74,259693,4
9064,296Tab5qscBCWU8rsOb8uf,Struck a Nerve,Machine Head,25,1997-01-01,0.28,0.996,7,-5.2,1,6.94e-05,0.374,0.192,0.105,114.552,213800,4
9065,2fed1yXI1clOEddfGyKyH2,Locust,Machine Head,49,2011-09-21,0.352,0.956,7,-3.634,1,7.51e-05,0.0203,0.125,0.228,122.897,456320,4
9066,0bHYX16vAFaFhtEqKhCeqg,Darkness Within,Machine Head,41,2011-09-21,0.269,0.903,7,-5.705,1,0.0121,4.14e-05,0.0971,0.0967,149.757,387840,4
9067,7vQ8cJE5h67lxbvbYtJeWk,A Jagged Gorgeous Winter,The Main Drag,37,2007-06-28,0.596,0.841,11,-8.188,1,0.00908,0.0,0.259,0.634,139.965,230021,4
9068,4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas,74,1966-03,0.552,0.608,1,-9.786,0,0.352,0.0,0.0533,0.637,112.367,162373,4
9069,28TcG73tbc4iGrGBFjiBnR,Kings of Metal,Manowar,55,1988-11-01,0.575,0.881,9,-13.012,1,0.000117,2.69e-05,0.147,0.699,132.127,223867,4
9070,3u2s7Dppp5ID2MxKnqxFyh,Blinded by the Light,Manfred Mann's Earth Band,58,1976-08-27,0.456,0.696,5,-10.0,1,0.291,0.000207,0.0853,0.508,142.156,428133,4
9071,0P4JuEXYJmu2Q7BTtQW5nR,Fear Of The Dark - 1998 Remastered Version,Iron Maiden,0,1992,0.302,0.815,2,-8.756,0,0.000762,0.00034,0.0959,0.251,109.937,436827,4
9072,7rGP9QtRK9rXLjDns1duym,The Prisoner - Edit;1998 Remastered Version,Iron Maiden,0,1982,0.38,0.895,9,-5.017,1,0.00187,0.27,0.136,0.64,106.887,363307,4
9073,1s4Ie0cT6P73SRSfh3oyGW,The Number Of The Beast - 1998 Remastered Version,Iron Maiden,0,1982,0.42,0.93,2,-5.583,0,0.0189,0.00675,0.264,0.344,99.641,291373,4
9074,2JS1iE5A5RHvUPH5Zl9jlF,Run to the Hills - 1998 Remastered Version,Iron Maiden,0,1982,0.221,0.956,0,-4.641,1,0.0103,0.000523,0.195,0.432,173.254,233960,4
9075,2pxAohyJptQWTQ5ZRWYijN,The Trooper - 1998 Remastered Version,Iron Maiden,0,1983-05-16,0.286,0.856,4,-6.777,0,0.0238,0.0542,0.487,0.696,162.12,250973,4
9076,1iGXvUsVVkYBas0Cniw6NB,Hallowed Be Thy Name - 1998 Remastered Version,Iron Maiden,0,1982,0.304,0.909,9,-5.162,1,0.00185,0.122,0.362,0.348,103.99,432800,4
9077,5lSbdSQAWAMjAcJDJPFGQr,Aces High - 1998 Remastered Version,Iron Maiden,0,1984,0.305,0.974,2,-5.079,1,0.000937,0.0139,0.153,0.538,134.32,269467,4
9078,1diil6QNeFAYLwCuNkuCxI,Losfer Words (Big 'Orra) - 1998 Remastered Version,Iron Maiden,0,1984,0.404,0.986,7,-5.493,1,7.39e-05,0.848,0.12,0.39,77.669,252840,4
9079,7vrCDLxUeeqmvX9FMstLcQ,Powerslave - 1998 Remaster,Iron Maiden,0,1984,0.309,0.976,4,-6.151,0,0.000446,0.0776,0.536,0.251,137.44,407760,4
9080,3tEuFYWBimv6LeNS5lXBrx,Rime Of The Ancient Mariner - 1998 Remastered Version,Iron Maiden,0,1984,0.404,0.941,2,-6.516,1,0.00754,0.0312,0.253,0.104,112.957,814467,4
9081,0EwVkZNM8H8TdNFHl3LgaV,Only the Good Die Young - 1998 Remaster,Iron Maiden,0,1988,0.192,0.943,4,-7.758,0,0.119,0.0,0.175,0.315,172.309,280893,4
9082,1QQ2VESFcj0VqefsNnd1Zu,Drive Unreleased 1994,Daft Punk,0,2011-09-19,0.771,0.584,4,-6.355,1,0.00239,0.704,0.0973,0.492,139.948,440080,4
9083,0Jc2SfIHv63JNsUZpunh54,"Solar Sailer - From ""TRON: Legacy""/Score",Daft Punk,51,2010-12-03,0.179,0.167,1,-23.408,1,0.852,0.748,0.106,0.0399,124.266,162120,3
9084,0mHayzmzEB485RkUCETcCL,"TRON Legacy (End Titles) - From ""TRON: Legacy""/Score",Daft Punk,43,2010-12-03,0.43,0.829,1,-9.142,0,1.62e-05,0.879,0.358,0.0406,101.974,197827,4
9085,4OgB6TRmIGBRT4NoFxxIQd,Solar Sailer - Remixed by Pretty Lights,Pretty Lights,33,2011-01-01,0.363,0.733,3,-8.478,0,0.026,0.472,0.247,0.406,95.803,272853,5
9086,0M4FiVQGTMmLS5cn6LWURn,Escape From Nebula M Spacehunter,Daikaiju,31,2010-09-21,0.463,0.932,2,-4.705,1,0.174,0.867,0.219,0.314,99.943,325889,4
9087,0kZpg64mTDk3V6jhGGEd7M,Am I Demon,Danzig,55,1988-01-01,0.373,0.924,1,-9.1,0,0.00011,0.00776,0.0836,0.347,135.02,297293,4
9088,2g4Hcmq07NfHbiIAyEupzy,Black Prophecies,Dark Angel,23,1986,0.202,0.994,9,-5.006,1,1.14e-05,0.697,0.35,0.0388,107.342,507413,4
9089,3xSrcsSLzqoIrnm1HLQbSd,Norway In September,Darkthrone,14,2008-10-20,0.182,0.958,9,-5.464,1,0.000102,0.00164,0.0899,0.19,134.92,346693,4
9090,3CxNipTa8u3HrZctwtNfyT,The Hordes of Nebulah,Darkthrone,33,1995-06-05,0.182,0.835,5,-6.612,0,2.39e-05,0.00717,0.418,0.243,137.657,333027,4
9091,0h2KyPkIISeMMkA2X0eXU5,Quintessence,Darkthrone,43,1995-06-05,0.156,0.737,7,-5.273,0,0.00393,0.000185,0.122,0.275,134.091,456907,4
9092,5NxPI7Eh7eECXlpW9ehq2v,To Walk the Infernal Fields - Studio,Darkthrone,26,1993-06-24,0.175,0.876,2,-7.197,1,0.0136,0.193,0.226,0.339,123.445,472333,4
9093,297lTBnCfkMyqzCfDCpqn6,They Say,Daron Malakian and Scars On Broadway,60,2008-07-29,0.469,0.991,1,-1.275,1,0.00162,1.43e-06,0.0826,0.46,139.765,167973,4
9094,3N6EcZHc12nFKJXfdJxTqN,MF From Hell,The Datsuns,46,2002-10-18,0.184,0.959,11,-4.182,1,0.00149,0.00386,0.705,0.505,175.108,213133,4
9095,72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,David Bowie,70,1969-11-04,0.31,0.403,0,-13.664,1,0.0726,9.27e-05,0.139,0.466,134.48,318027,4
9096,2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,David Bowie,71,1974-05-24,0.635,0.686,9,-15.648,1,0.209,0.0176,0.282,0.464,125.988,274747,4
9097,7LyIoUsiMtelB1I0I4drEF,Modern Love - 1999 Remaster,David Bowie,0,1983-04-14,0.315,0.889,0,-8.192,1,0.000376,0.00241,0.133,0.961,181.329,288467,4
9098,1bki22ZoLCkqb0QIJ5PtJF,China Girl - 1999 Remaster,David Bowie,0,1983-04-14,0.626,0.642,4,-9.838,0,0.00961,0.081,0.156,0.817,133.947,333267,4
9099,4mWahKerLaVddUjb8d1Q4Q,The Man Who Sold the World - 2015 Remaster,David Bowie,62,1970-11-04,0.474,0.387,2,-14.416,0,0.642,0.00557,0.143,0.545,118.486,241347,4
9100,6HXvGhmrsMEZ9AxD1Vjejz,Cat People (Putting Out The Fire),David Bowie,0,2009-08-14,0.728,0.632,10,-7.716,1,0.0251,0.000889,0.176,0.357,118.24,250840,4
9101,6mib3N4E8PZHAGQ3xy7bho,Moonage Daydream - 2012 Remaster,David Bowie,68,1972-06-06,0.56,0.605,11,-11.209,0,0.0408,0.000162,0.0585,0.756,144.478,279693,4
9102,5IyL3XOaRPpTgxVjRIAxXU,Ziggy Stardust - 2012 Remaster,David Bowie,63,1972-06-06,0.515,0.554,7,-11.616,1,0.0478,0.0,0.219,0.509,80.146,193880,4
9103,7cehkXeGO0t8HosgO42tHl,Station to Station - 2016 Remaster,David Bowie,46,1976-01-23,0.47,0.728,7,-12.031,1,0.117,0.000886,0.0426,0.641,121.346,617720,4
9104,7uPmQttafLiJyju14JREY4,Young Americans - 2016 Remaster,David Bowie,61,1975-03-07,0.614,0.763,4,-8.949,0,0.171,0.0,0.119,0.885,84.236,313707,4
9105,6IYLjqSKQ4ma8FwlZd9LLI,Rattle That Lock,David Gilmour,50,2015-09-18,0.71,0.62,0,-11.62,0,0.325,0.0,0.165,0.786,120.069,295573,4
9106,6T27IN7Ai94BeDv6PPCmoC,Turn Me On (feat. Nicki Minaj),Nicki Minaj,64,2012-12-07,0.704,0.793,8,-2.266,1,0.0488,0.0,0.575,0.412,127.96,199680,4
9107,5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon),David Guetta,68,2012-12-07,0.691,0.921,8,-1.702,0,0.173,0.0,0.331,0.8,130.072,201000,4
9108,55VzNhbcf0Gxf6qRCUAV01,Little Bad Girl (feat. Taio Cruz & Ludacris),Taio Cruz,59,2012-12-07,0.668,0.829,11,-2.748,0,0.00572,0.0,0.358,0.648,127.0,192276,4
9109,127uq83uGFapbddqiMUKky,Sexy Bitch (feat. Akon),Akon,75,2010-11-22,0.813,0.627,11,-5.018,0,0.0771,0.000616,0.131,0.801,130.011,195853,4
9110,0V7QchMrfTCk3gf0iAtl2R,Gettin' Over You (feat. Fergie & LMFAO),LMFAO,60,2010-11-22,0.615,0.913,10,-5.077,0,0.178,0.0,0.0773,0.45,129.944,188000,4
9111,6LXeZAOrJkpY3jP1TlAJ3m,this Vicious Cabaret,David J,0,2006-01-01,0.459,0.456,0,-9.742,1,0.343,0.0,0.293,0.565,136.147,203507,4
9112,2or5pBpnPtcjthlNt06w1P,"Pare de Sufrir, Pare de Mamar",De Nalgas,35,2016-10-28,0.674,0.973,0,-2.758,1,0.0124,0.0,0.36,0.802,105.029,179257,4
9113,7uHO4AmKtyGa5v5fsElGoC,You Spin Me Round (Like a Record),Dead Or Alive,1,1985-03-26,0.567,0.943,6,-7.992,0,0.0312,0.0965,0.544,0.965,128.207,199667,4
9114,5gLr6cmDqa1FI4qhb7sUsw,I Feel Love (Every Million Miles),The Dead Weather,0,2015-08-17,0.404,0.919,4,-6.76,1,0.0091,0.0,0.0932,0.207,93.92,196000,4
9115,3LBkRFoMoyWzhdUeIMJKrc,Baby I Call Hell,Deap Vally,39,2013-01-01,0.383,0.917,9,-4.516,0,0.000636,4.35e-05,0.409,0.443,79.362,180400,4
9116,6QzjXmQ1mHNYHrwNurA9vJ,Leprosy,Death,42,2014-04-29,0.222,0.985,10,-5.484,1,1.97e-06,0.109,0.0592,0.0984,108.994,380440,3
9117,7gN0dtuR8HWynCfDV6crfd,Relentless Revolution,Death Angel,0,2010-09-14,0.516,0.981,11,-4.776,1,0.00101,0.562,0.304,0.307,76.025,268400,4
9118,20bJTQOaoHqeCHBhqIgcTl,The Ultra-Violence,Death Angel,40,1987,0.242,0.99,4,-3.725,0,1.42e-05,0.693,0.153,0.19,110.976,633600,4
9119,1Y5x0fSVMQu4PZnhXbC8q5,Little Girl,Death From Above 1979,40,2004-09-28,0.528,0.954,7,-6.604,1,6.48e-05,0.000232,0.13,0.632,162.0,240080,4
9120,4VMyorGQhPALOBWOu1AYNo,Can't Let Go,Death of the Cool,19,2007-08-08,0.607,0.849,1,-5.746,1,0.0484,0.0465,0.0838,0.458,160.014,215680,3
9121,3uMmllZo1AfoEnVT4ENCD3,Highway Star - Remastered 2012,Deep Purple,65,1972-03-25,0.307,0.909,9,-7.08,0,0.135,0.0336,0.125,0.443,173.674,366136,4
9122,5MMnwYs0hIxkENRsbkWJ2G,Smoke On The Water - Remastered 2012,Deep Purple,72,1972-03-25,0.598,0.676,0,-9.211,1,0.13,0.225,0.112,0.805,114.169,340742,4
9123,1aZLIbKEdsyqxyD6iNcrbA,Pour Some Sugar On Me,Def Leppard,64,1987-08-03,0.267,0.953,1,-4.899,0,0.00211,0.0,0.283,0.568,84.989,267307,4
9124,3D6ZPZrFk2CHZCJ2STxHW7,In the Minds of Evil,Deicide,44,2013-11-26,0.535,0.889,10,-5.547,0,9.92e-05,0.41,0.329,0.327,97.493,233048,4
9125,3ztZNULykf6ijrqJRcfZAJ,Scars Of The Crucifix,Deicide,32,2004,0.268,0.993,10,-4.048,0,0.000945,0.873,0.0937,0.111,97.991,188293,4
9126,6DVC4WmdKR19C3KfTzyg6D,Night of the Demon,Demon,38,1981,0.516,0.962,2,-2.528,0,0.194,0.0142,0.559,0.62,131.818,198427,4
9127,1EpjMVaoloW4sLIdfVD6P8,Wrong,Depeche Mode,57,2009-04-17,0.517,0.876,11,-3.276,0,0.167,0.0,0.247,0.236,81.866,193680,4
9128,4P9iHeHiwzZAqvQCdoLkGg,Personal Jesus,Depeche Mode,57,1990-03-19,0.657,0.803,1,-8.08,1,0.0586,0.0226,0.0583,0.834,129.861,223880,4
9129,2wUlYDGGXlSvm2NkGj0Qio,Personal Jesus,Depeche Mode,59,1990-03-19,0.682,0.742,11,-7.595,1,0.135,0.209,0.0979,0.356,130.033,294773,4
9130,4qbPYIqTwAf5OIzrRLQ49q,Layla,Duane Allman,0,1972-11-01,0.464,0.767,1,-8.499,1,0.192,0.172,0.327,0.373,115.5,427674,4
9131,1pbHy9VBpSyZh56xuujZz0,In The Dark,DEV,56,2012-01-01,0.736,0.823,8,-4.231,1,0.00358,0.000914,0.33,0.442,124.954,226227,4
9132,5ZKb7ts6zcjZkkbupIOStT,End Of The Line,DevilDriver,42,2005,0.524,0.987,9,-4.494,1,0.00377,0.00314,0.0324,0.179,92.489,302307,4
9133,4sscDOZCkbLSlDqcCgUJnX,Whip It,DEVO,63,1978,0.78,0.869,9,-7.255,1,0.0744,0.004,0.0621,0.957,157.902,161133,4
9134,3RKl5yjCyj1hqOJ3TeFqyQ,Come On Eileen,Dexys Midnight Runners,1,1982-08,0.465,0.619,0,-9.036,1,0.405,0.0,0.269,0.833,108.293,273720,4
9135,0zSGK8ZpVuo0XdIY21Vyrh,Ugly Boy,Die Antwoord,1,2014-06-03,0.822,0.669,10,-5.358,0,0.0147,0.0,0.188,0.602,102.035,213607,4
9136,6XSEz4r6cUwOZgWvE51zDT,Banana Brain,Die Antwoord,1,2016-09-16,0.74,0.93,1,-5.662,1,0.0106,0.0156,0.128,0.254,150.085,288479,4
9137,5KoSOyStzFgRHZ3xaU2NwA,Enter The Ninja,Die Antwoord,0,2010-01-01,0.687,0.783,8,-5.691,1,0.0688,0.0,0.112,0.413,152.02,307813,4
9138,6QWpolEawxnSNfYOmYFG0M,I Fink U Freeky,Die Antwoord,1,2012-01-31,0.844,0.751,6,-6.5,1,0.0292,1.71e-05,0.499,0.514,129.985,280920,4
9139,0DlgK6jvsAK8eaaWg6k22q,Fatty Boom Boom,Die Antwoord,0,2012-01-31,0.883,0.85,2,-4.964,1,0.151,1.82e-05,0.158,0.707,93.951,225987,4
9140,7rmUSOrOLRBzI8Uq63qYcR,Baby's on Fire,Die Antwoord,1,2012-01-31,0.829,0.844,4,-4.329,0,0.0521,0.00148,0.171,0.762,130.04,236840,4
9141,7m8LtvnksLxuGI3TDzPL8D,Puritania - Studio,Dimmu Borgir,0,2001-03-12,0.303,0.969,8,-2.466,1,9.03e-05,0.844,0.417,0.163,109.384,186488,5
9142,4ggy61YkrNendRHDi8fmNF,Rainbow In The Dark,Dio,46,1983-01-01,0.51,0.849,9,-10.946,0,0.000325,0.189,0.0301,0.546,117.444,255600,4
9143,2aIvwKlRGpyO9509linP0O,Rotator - 2010 Digital Remaster,Dizzy Mizz Lizzy,20,1993,0.344,0.856,0,-5.178,1,0.000328,0.00431,0.858,0.582,141.918,210467,3
9144,3Ud6fFep5ZlXzRWw6Sm8no,Walk Of Life,Dire Straits,4,1985-05-13,0.462,0.918,4,-8.507,1,0.405,0.00033,0.126,0.802,172.427,249960,4
9145,7gf3Brl7VbnMHn07BVKUoq,Gloria - Live,The Doors,41,1991-05-17,0.508,0.403,9,-12.423,1,0.0494,3.01e-06,0.256,0.608,128.504,378080,4
9146,0gWvVB4bGvADocoPMEDy3K,The Crystal Ship,The Doors,56,1967-01-04,0.313,0.42,10,-9.806,1,0.797,2.35e-06,0.126,0.339,178.711,152000,4
9147,0JNZGIavoUrdup1NsgJOQs,Alabama Song (Whisky Bar),The Doors,55,1967-01-04,0.568,0.645,5,-8.363,1,0.543,0.0,0.191,0.901,170.676,197400,4
9148,5uvosCdMlFdTXhoazkTI5R,Light My Fire,The Doors,69,1967-01-04,0.413,0.725,3,-5.787,0,0.369,2.16e-05,0.0905,0.44,124.618,429760,4
9149,5UgT7w6zVZjP3oyawMzbiK,The End,The Doors,60,1967-01-04,0.347,0.302,0,-12.104,1,0.163,9.17e-05,0.14,0.0332,105.702,703373,4
9150,5rMfihaxthEm9rMDSnNk1r,The Mosquito,The Doors,36,1972-07-17,0.401,0.707,0,-12.741,0,0.00254,0.447,0.0818,0.823,147.712,319493,4
9151,3MFFDRC4wTN9JNGtzXsZlN,Love Her Madly,The Doors,63,1971-04-19,0.565,0.587,4,-7.393,0,0.0573,0.00493,0.0416,0.966,147.462,198467,4
9152,6DmfWj5kOa1fX8AwN9byOn,L.A. Woman,The Doors,64,1971-04-19,0.354,0.731,2,-9.178,1,0.0812,0.00124,0.115,0.697,170.633,471160,4
9153,14XWXWv5FoCbFzLksawpEe,Riders on the Storm,The Doors,71,1971-04-19,0.55,0.722,11,-11.729,0,0.25,0.0129,0.11,0.716,103.886,434720,4
9154,1Q5kgpp4pmyGqPwNBzkSrw,Roadhouse Blues,The Doors,68,1970-02-09,0.623,0.633,9,-8.212,1,0.336,4.6e-05,0.147,0.895,121.119,243827,4
9155,4BVE5tIIpYabZcYCbephNW,Touch Me,The Doors,63,1969-07-21,0.425,0.903,1,-4.801,1,0.405,0.0128,0.117,0.769,108.748,190253,4
9156,4WFVX3E568hdAixIj3U222,Strange Days,The Doors,50,1967-09-25,0.411,0.763,9,-6.738,0,0.199,0.00447,0.329,0.462,121.57,186560,4
9157,67HxeUADW4H3ERfaPW59ma,Love Me Two Times,The Doors,62,1967-09-25,0.684,0.698,9,-6.219,1,0.332,5.16e-06,0.122,0.839,132.846,195107,4
9158,5Q2Im8o4RthlAMkvUMYwGj,Love Street,The Doors,54,1968-07-03,0.709,0.305,9,-14.809,0,0.687,0.0,0.265,0.483,118.821,169533,4
9159,6OQCLaG8vDoRcgi7vzYEQK,My Wild Love,The Doors,38,1968-07-03,0.311,0.269,3,-18.388,1,0.826,0.0,0.587,0.256,201.722,179840,5
9160,4CIGLBUyPKZzHoYankmQzk,We Could Be so Good Together,The Doors,35,1968-07-03,0.505,0.359,7,-13.028,1,0.158,0.0,0.102,0.799,143.439,143267,4
9161,5FlBGGwGuqYmqr0qeBWrxe,Five to One,The Doors,56,1968-07-03,0.615,0.401,4,-14.07,0,0.203,0.0,0.086,0.672,87.959,264960,4
9162,6wCG6MUNKwktjSmM74ZIcR,Abominator,Doyle,0,2013-07-30,0.122,0.956,11,-3.005,1,3.3e-05,0.2,0.415,0.301,80.936,240347,4
9163,1iTb2vi8Bls7QY6CKL2gj2,Through The Fire And Flames,DragonForce,52,2016-04-29,0.111,0.952,0,-4.864,0,0.00163,0.00645,0.345,0.126,200.074,439213,4
9164,45W8En2qul3ljQKzIbsyT4,Cry Thunder,DragonForce,31,2012-04-17,0.268,0.965,11,-3.144,0,0.000365,7.69e-06,0.274,0.57,130.151,317613,4
9165,0qTjb7p9gbojEemSJP71Yd,Fury Of The Storm,DragonForce,54,2004-01-01,0.227,0.905,4,-5.104,0,3.27e-05,0.194,0.363,0.182,199.798,406840,4
9166,3owKZYdWWzNcThn3NLRkb3,Peter Gunn,Duane Eddy,46,2000-01-01,0.539,0.74,10,-7.315,1,0.0829,0.893,0.399,0.726,123.83,150867,4
9167,6Mer1LOfJDd7vUbeWXODrq,The Rocky Road to Dublin - Live,The Dubliners,51,1964-01-01,0.625,0.836,11,-6.416,0,0.867,0.00218,0.684,0.92,142.749,154987,3
9168,1WHx2541uqQd3bDNYwwOaC,Barbra Streisand,Duck Sauce,0,2014-04-15,0.694,0.813,1,-4.129,1,0.00649,0.000467,0.249,0.741,127.834,264814,4
9169,1dKm4a7TOYFzzTQvU59C59,Mercy,Duffy,0,2008-01-01,0.793,0.859,0,-3.774,1,0.266,0.000356,0.133,0.964,129.912,219920,4
9170,7bUrudG40BOEGglkNtU1h3,Speaking in Tongues,Eagles Of Death Metal,37,2004,0.515,0.976,1,-4.178,0,0.595,0.000952,0.0835,0.64,147.693,169733,4
9171,0YQXMFYxfHNagYPgQvurKH,Miss Alissa,Eagles Of Death Metal,0,2004-03-23,0.55,0.991,1,-3.704,1,0.805,0.0,0.197,0.882,172.389,158600,4
9172,0eEncOnmSHqnm1sgXsjUSA,September,"Earth, Wind & Fire",0,1978-11-23,0.697,0.832,9,-7.264,1,0.168,0.00131,0.269,0.979,125.926,215093,4
9173,6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,The Emotions,73,1979-06,0.802,0.756,2,-10.791,0,0.0843,0.00765,0.0521,0.963,131.715,288293,4
9174,3o6vSnVpi4Iq9yDtwQDKH1,Reaktorn läck i Barsebäck,Eddie Meduza,46,1980,0.509,0.714,4,-5.28,1,0.0255,0.78,0.138,0.58,151.857,235840,4
9175,65gtizQxIN8tywyPTreXue,Munich,Editors,0,2005-07-23,0.175,0.875,7,-4.383,0,0.000551,0.0347,0.324,0.394,149.366,226427,4
9176,4ms8YnbkRLd8LmedZrULFb,The Racing Rats,Editors,0,2007-06-23,0.312,0.831,7,-3.576,1,0.000181,1.25e-05,0.0768,0.232,153.145,257600,4
9177,250rMZi8G6XRRt8rKDjfHM,In This Light And On This Evening,Editors,0,2009-10-12,0.352,0.637,4,-5.835,0,0.00259,0.825,0.164,0.208,148.009,260560,4
